"Record ID","Opportunity Name","Opportunity ID"
"61841428358","Duration Extension | Delta Credit Union","0061G00000HHmr6QAD"
"61852260365","Duration Extension | Sterling Credit Union","0061G00000HHmqIQAT"
"61813579329","WealthCare Cap | Renewal | 9.30.19 (90-day auto)","0061G00000HHetZQAT"
"61816357708","PDF doc download","0061G00000HHXUdQAP"
"61852416364","Cetera: CDV","0061G00000HHWf6QAH"
"61842193923","Santander: Wealth RFP","0061G00000HHTV7QAP"
"61851494018","SOW #58 - REST Platform 1.1 Upgrade","0061G00000HHNVGQA5"
"61813263644","RBS UK scaling","0061G00000HHH7kQAH"
"61810478479","Target - Dual Production Setup - CO#1","0061G00000HHGlFQAX"
"61849014797","CreditNinja-AGG/IAV","0061G00000HHE3tQAH"
"61819308440","Amazon Renewal Q3 2019","0061G00000HHAK2QAP"
"61850869022","Amazon Renewal Q2 2019","0061G00000HHAJxQAP"
"61813733802","Amazon Renewal Q1 2019","0061G00000HHAJsQAP"
"61849787718","RBC Ventures T&M Support","0061G00000HHAHWQA5"
"61808155040","LifeLock, Inc. Renewal 2019","0061G00000HHAACQA5"
"61843895634","Equifax RI - SOW Duration Extension","0061G00000HH9qLQAT"
"61851336758","Account Openinig & BPAA Renewal","0061G00000HH9pwQAD"
"61808155064","Aggregation Renewal","0061G00000HH9pDQAT"
"61813111055","Account Verification Renewal","0061G00000HH9p3QAD"
"61815892584","Annual Premium Data Support Fee - Amendment 6","0061G00000HH9mxQAD"
"61807384182","Kabbage - PS for TDE Historical","0061G00000HH9MZQA1"
"61817750922","Software Assistant 2019 Renewal","0061G00000HH9LlQAL"
"61844670528","Transamerica 2019 Renewal","0061G00000HH9JuQAL"
"61839874344","Thomson Reuters - 2019 Renewal","0061G00000HH9I8QAL"
"61813733755","Target Corporation 2019 Renewal","0061G00000HH9GWQA1"
"61841585228","FreshBooks 2019 Renewal","0061G00000HH9EBQA1"
"61818225512","CIT True-up for IAV","0061G00000HH7lTQAT"
"61851952501","SOW #52 CO #2 - Mobile Fund Later","0061G00000HH6lAQAT"
"61846378287","First Horizon-","0061G00000HGv4sQAD"
"61850868878","Worldpay IQ - AGG","0061G00000HdKqTQAV"
"61850409997","Productfy, Inc. - Incubator Cohort 5","0061G00000HdKd5QAF"
"61814037882","Vanguard renewal - 3 year","0061G00000HdHXXQA3"
"61844836744","Citibanamex: Enterprise: Wellness","0061G00000HdF4sQAF"
"61843288951","Amex: Conversational","0061G00000HdCqVQAV"
"61807691592","Citi: Abe AI","0061G00000HdCmuQAF"
"61844210221","Veryfi, Inc.-Agg","0061G00000Hd20XQAR"
"61814813252","Comerica: Account Verification","0061G00000Hcc5mQAB"
"61849627218","Kabbage - PS Open Banking","0061G00000HcbjpQAB"
"61843288959","Synchrony: Risk Insight POC Extension_CO#1","0061G00000HcbAIQAZ"
"61807384161","Synchrony: EFX Snapshot","0061G00000HcYQgQAN"
"61840180913","ProNvest Inc-","0061G00000HcXFpQAN"
"61808771589","ProNvest-AGG","0061G00000HcXENQA3"
"61811562045","Aggregation & Wellness","0061G00000HcVqtQAF"
"61847776290","Vanguard - SAML SSO for YCC for PAS/EA","0061G00000HcVU4QAN"
"61813733750","First Citizens Bank: Enterprise: Abe CI","0061G00000HcVNrQAN"
"61807691192","Etrade - IAV+","0061G00000HcT07QAF"
"61842820397","Amazon: Abe","0061G00000HcOCRQA3"
"61841428510","JPMC: Abe AI","0061G00000HcO9DQAV"
"61838949377","PayPal: Risk Insight","0061G00000HcO69QAF"
"61808615786","DST Retirement Solutions - IAV","0061G00000HcMeMQAV"
"61847466570","Santander Consumer: RIS","0061G00000HcLrkQAF"
"61847621931","Citi Ventures: Citigold","0061G00000HcLoHQAV"
"61807841405","Personal Capital:  Channel - aggregation wealth","0061G00000HcIsTQAV"
"61840963418","US Bank - ABE AI","0061G00000HcFFwQAN"
"61852260449","Principal Q4 2019 Renewal","0061G00000HcE48QAF"
"61850558018","BMO Harris Renewal","0061G00000HcDyKQAV"
"61847926614","Monthly Summary Alert SOW","0061G00000HcDcZQAV"
"61807841419","KeyBank - TDE Held Data Retail","0061G00000HcDSlQAN"
"61841886081","Alerus - AGG Duration Ext CO","0061G00000HcDPmQAN"
"61852416371","MUFG: Wellness","0061G00000HcDH7QAN"
"61809083043","Caxy Consulting DBA Best Money Moves- AGG","0061G00000Hc7YWQAZ"
"61809243670","Supreme Lending - Risk Insight","0061G00000Hc7QoQAJ"
"61842663967","BAC Private Bank Integration to Single Instance","0061G00000Hc6dfQAB"
"61820534834","Cornerstone - Statement Download","0061G00000Hbvs5QAB"
"61851638052","Wellness","0061G00000Hbvd8QAB"
"61841886120","Transaction Enrichment","0061G00000HbvC7QAJ"
"61809243524","Home Lending","0061G00000HbvAkQAJ"
"61817905984","Enrichment & OK.to.Lend POC","0061G00000HbuzFQAR"
"61809398402","Pershing IAV Renewal - 2019","0061G00000HbtaFQAR"
"61850097543","Amex US Renewal - Product Schedule 11 (RI/Agg)","0061G00000HbsrnQAB"
"61813886496","Renewal - Product Schedule 10 (Snapshot)","0061G00000HbsriQAB"
"61809548630","Change Order Number: #1 T&M","0061G00000HbntnQAB"
"61849475996","Vanguard - Expense finapp in Stage","0061G00000HbnGnQAJ"
"61817286579","NT - 3 year renewal for IAV","0061G00000HblasQAB"
"61839569538","Keybank 2018 Q4 Renewal","0061G00000HbjiMQAR"
"61850869166","PayPal - Renewal 2019 3 Year","0061G00000HbjD9QAJ"
"61840025155","Schwab UI Changes","0061G00000HbibCQAR"
"61815117727","Pariti - Renewal Q4 2018","0061G00000HbhXpQAJ"
"61845919918","National Funding 2018 Debooking","0061G00000HbhXQQAZ"
"61813733783","BB&T 2018 Q4 Renewal","0061G00000HbhWmQAJ"
"61841585320","Principal Q4 2018 Debooking","0061G00000HbhW8QAJ"
"61838644009","FreshBooks - Dedicated Data Engineer - Renewal Q4 2018","0061G00000HbhUlQAJ"
"61819452566","Mastercard: Pay By Account: IAV POC #1","0061G00000HbfdFQAR"
"61844525432","Equifax Consumer Services - 2020 Renewal","0061G00000Hbe1mQAB"
"61814037849","DecisionLogic - 2019 Renewal","0061G00000Hbe1hQAB"
"61815117845","Citi_Cards_IAV CO4 2019 Extension","0061G00000HbdeOQAR"
"61810785927","Kabbage - 2019 Renewal","0061G00000HbS5tQAF"
"61810785907","Kabbage - 3rd & 4th Dedicated Resources 2019","0061G00000HbS4MQAV"
"61841733518","Cornerstone - 2019 Renewal","0061G00000HbS0EQAV"
"61851022213","Investec Bank 2018 Renewal","0061G00000HbJ6PQAV"
"61815588957","DST Retirement Solutions LLC - 2019 Renwal","0061G00000HazH8QAJ"
"61819923786","HedgeOp Compliance, (aka Cordium) 2019 Renewal","0061G00000HazG3QAJ"
"61840963471","Boston Financial 2019 Renewal","0061G00000HavXbQAJ"
"61808467628","FIS - SOW #12 - PS Opportunity for MFA API Consulting","0061G00000HauHTQAZ"
"61848545812","DecisionLogic - PII Amendment","0061G00000HamgdQAB"
"61820534841","MSA Amendment - Billing Metric","0061G00000HalzyQAB"
"61807070741","US Bank - ABE AI - Proof of Concept","0061G00000HaizSQAR"
"61842970532","US Bank 2019 1 Year Auto Renewal","0061G00000HabGOQAZ"
"61816203547","BMO CA 2019 Renewal (T for C)","0061G00000HabEcQAJ"
"61845920080","RBC PFM Renewal of Perpetual License","0061G00000Hab8NQAR"
"61814813187","My Prosperity Pty Ltd 2018 Renewal","0061G00000HaYkeQAF"
"61840963492","Biz2Credit SOW2 - Developer Stage Environment","0061G00000HaYGVQA3"
"61811713050","Truist Enterprise: TDE","0061G00000HaXtlQAF"
"61814973770","SunTrust SFG APIs","0061G00000HaU0KQAV"
"61815588898","Baird Account Summary Enhancements for Alerts Handling","0061G00000HaTDbQAN"
"61812492372","Ally Financial: Enterprise: Wellness Platform","0061G00000HaTBaQAN"
"61851790639","Discover Financial Services-","0061G00000HaSkcQAF"
"61842193798","Xero | Renewal | 90-Day Auto","0061G00000HaSaMQAV"
"61812492566","United Cap | Renewal | 90-Day Auto","0061G00000HaSa2QAF"
"61850097736","Horizon | Renewal | 90-Day Auto","0061G00000HaSYdQAN"
"61838949232","Morgan Stanley: Asset Transfer","0061G00000HaQe9QAF"
"61816357738","SOW #11 Maintenance Renewal 2018","0061G00000HaQ6VQAV"
"61818837121","NT - 3 year renewal for Aggregation","0061G00000HaPk1QAF"
"61843440047","City National Bank- Aggregation","0061G00000HaOnjQAF"
"61842049194","Hancock Whitney: Enterprise: Wellness","0061G00000HaIWGQA3"
"61813733901","Citi_Retail_IAV CO2A Duration Extension","0061G00000HaHgNQAV"
"61814037861","Vanguard -EA Group - Aggregation","0061G00000HaG5QQAV"
"61846841932","M&T - Amend #12 - 3 Month Renewal Only - April 2019 thru June 2019","0061G00000HaEyvQAF"
"61807841369","Thrivent - Project Fulfill","0061G00000Ha6utQAB"
"61820381530","Silver Bullet Marketing - AGG/IAV/PDF","0061G00000HZw79QAD"
"61811871833","Axos Bank:  MM - Agg, PFM, TDE","0061G00000GpY5ZQAV"
"61842354529","Schwab ABE Synergy","0061G00000GpSo1QAF"
"61847001208","Etrade - 45 day renewal extension","0061G00000GpOZ8QAN"
"61807691294","US Bank YSL Upgrade","0061G00000GpNm1QAF"
"61815892659","Baxter Credit Union: MM - IAV","0061G00000GpMqnQAF"
"61847622145","BB&T: PWM: Recon & Perf Rep","0061G00000GpGpwQAF"
"61816984345","Vanguard - Data Reconciliation","0061G00000GpGoyQAF"
"61843895638","TRP- Data Reconciliation","0061G00000GpGoKQAV"
"61841733650","Citi: Recon and PR","0061G00000GpGeKQAV"
"61850245188","Capital One-","0061G00000GpGSQQA3"
"61816825736","Union Bank: Performance Reporting","0061G00000GpG7bQAF"
"61841886286","City National Bank: Performance Reporting","0061G00000GpG6sQAF"
"61807384131","Charles Schwab: Performance Reporting","0061G00000GpG6iQAF"
"61851173487","C/O for PS implementation","0061G00000Gp8pPQAR"
"61813110939","Northern Trust - Sync Extracts","0061G00000GozuRQAR"
"61839569501","PayPal: Aggregation","0061G00000GouYoQAJ"
"61849166142","Dedicated Data Team - Wealth","0061G00000GokhNQAR"
"61846687333","Synchrony: Big Ticket Risk Insight","0061G00000GofnQQAR"
"61807691606","2018 Renewal - 3year Upsell","0061G00000GocA8QAJ"
"61814504024","Personal Capital IAV Q4 2018 Renewal SOW #26 & 23","0061G00000Goc8lQAB"
"61819611468","RBC Wallet- Anonymized Data Load","0061G00000GoZVdQAN"
"61843288919","RBC FinFit- Data Copy, Delete and COD","0061G00000GoZVYQA3"
"61845291532","RBC - Wallet Force Refresh/RAL Consulting","0061G00000GoYV8QAN"
"61848235882","Baird - Platform 1.1 and FL Upgrade","0061G00000GoYQQQA3"
"61842820384","Mastercard-","0061G00000GoYGuQAN"
"61847001232","Mastercard: SBI: IAV SOW","0061G00000GoYC3QAN"
"61840180996","Vanguard SOW#2 Annual Stage Env AutoRenewal - 2019","0061G00000GoW5IQAV"
"61841886285","NT 2018 IAV Renewal","0061G00000GoVyLQAV"
"61842193797","SOW #52 CO #1 - 2018 Additional Small Project Hours","0061G00000GoVlWQAV"
"61848545644","SOW #6 - Persistence in FinApps","0061G00000GoVjGQAV"
"61849787784","CNB – IAV","0061G00000GoRArQAN"
"61842820369","Amazon – IAV expansion","0061G00000GoR5XQAV"
"61820381445","Avoka: Channel / Delta CU - IAV (SOW Only)","0061G00000Go0AiQAJ"
"61811410971","TIAA_Responsive Upgrade_Duration Extension CO#2","0061G00000GnksPQAR"
"61806762877","Citi_Canvas Environment_ Annual Environment Svc Fee","0061G00000Gnkn2QAB"
"61842354353","RBC Mobile Integration Duration Extension","0061G00000GnkmnQAB"
"61852260447","Discover Personal Loans - Snapshot POC","0061G00000GnjvBQAR"
"61817449377","Amazon Q3 Renewal T4C","0061G00000Gnj9rQAB"
"61845448568","Avoka: Channel / Sterling Bank and Trust - IAV SOW only","0061G00000GnhthQAB"
"61842503710","Paychex IAV","0061G00000GnhBMQAZ"
"61810626972","SunTrust SOW 1 Duration Extension","0061G00000GngizQAB"
"61810008130","Axos Bank - MM: IAV","0061G00000GncU0QAJ"
"61844525478","RBC Held Away Pricing Revision","0061G00000GnbzaQAB"
"61818534042","PS - Dedicated Data Team","0061G00000GnZVAQA3"
"61810938271","Possible Partnership with chatbot","0061G00000GnVpSQAV"
"61807225127","Reseller partner Insurance Group Australia","0061G00000GnVpIQAV"
"61845448735","Reseller Bendigo Bank partnership","0061G00000GnVpDQAV"
"61850868877","Subbrand to cobrand migration","0061G00000GnVoyQAF"
"61816203540","Subbrand to cobrand migration","0061G00000GnVotQAF"
"61841428492","PS - Refresh Suspension Report","0061G00000GnUSDQA3"
"61806762905","Avoka: Channel / Sterling Bank and Trust - IAV","0061G00000GnSVQQA3"
"61809398566","3 DDE Resources - 6 months","0061G00000GnQ4vQAF"
"61846841861","RBC Wallet - PrePopulation of RBC Accounts","0061G00000GnISBQA3"
"61848235871","2018 Renewal - 3year","0061G00000GnHNWQA3"
"61849166148","Standard Bank SA API for retail","0063700000HGbuZAAT"
"61849014816","Citi_Cards_IAV CO for Error Message Customizations","0063700000HGTMmAAP"
"61820237196","SOW to migrate data","0063700000HGRquAAH"
"61847001357","PNC Bank Mortgage - Risk Insight POC","0063700000HGO4dAAH"
"61842970510","8x Updgrade","0063700000HGNFBAA5"
"61811713194","Link accounts on behalf of end user","0063700000HG7WUAA1"
"61818995719","Union Bank: RI for Unsecured Line","0063700000HG7LjAAL"
"61819923809","City National Rochdale: Wealth","0063700000HG7JdAAL"
"61851638099","Citi_Retail and Mobile_IAV SOW_Account Funding CO2_ Annual Svc Fee for Instance","0063700000HFwShAAL"
"61806456978","Thrivent - Integration to Future Advisor","0063700000HFwR3AAL"
"61806302785","Moneylabs-","0063700000HFvjuAAD"
"61844051372","Fidelity_Custom Extract for Decommission","0063700000HFuWdAAL"
"61840500318","ReconArt 2018 Renewal","0063700000HFTMSAA5"
"61842354350","Pariti - API Renewal Q3","0063700000HFTLoAAP"
"61852416431","2018 Renewal (3-wk Extension) #2","0063700000HFSmyAAH"
"61806456990","BudgetBakers 2018 Debooking","0063700000HFCKbAAP"
"61814037924","RBC InvestEase CO2 Duration Extension","0063700000HF005AAD"
"61848235874","WO#4 CO - Duration Extension IAV & Agg Phased Launch","0063700000HExgIAAT"
"61845760580","SOW 53 - Datafeed URL change to Datapower","0063700000HExUEAA1"
"61849014815","CO3 - Duration Extension for Wealth Aggregation - SOW 37","0063700000HExDlAAL"
"61841585210","SOW #57 - CSI for PNC:  H1 2019","0063700000HEt6YAAT"
"61815431324","OK2S Implementation","0063700000HEt3lAAD"
"61808309302","RBC Ventures - Phase 2 SubBrands","0063700000HEmCiAAL"
"61808003471","Financial Soundings- AGG","0063700000HA95WAAT"
"61851173696","Etrade SOW #5 PS Maintenace","0063700000H9pCQAAZ"
"61851173653","Zoho Corporation 2018 Renewal Tier 5 Increase","0063700000H9odaAAB"
"61839263373","Boston Financial 2018 Renewal Adjustment","0063700000H9oONAAZ"
"61813733908","Kabbage - Multiple Refreshes","0063700000H9X2qAAF"
"61848235841","Webull Financial LLC-IAV","0063700000H9V9yAAF"
"61807533140","The Neat Company-AGG/PDF","0063700000H9Uv7AAF"
"61813419573","DecisionLogic - Upgrade to 1.1","0063700000H9UTFAA3"
"61845760550","IGG Software Data Migration/Upgrade PS SOW","0063700000H9SkUAAV"
"61839569530","M&T - Opportunity - PS Work for Logo Update","0063700000H9GjIAAV"
"61815273985","MoneyGuidePro - Renewal","0063700000H9GZtAAN"
"61849476219","TIAA_IAV 1.1 Upgrade","0063700000H8s2VAAR"
"61842049291","Amex_Retainer SOW_AUS and CAN Launch Support","0063700000H8PG6AAN"
"61852260521","C1: Auto Finance: SnapShot POC: EQUIFAX","0063700000H8O0QAAV"
"61815743551","Zions Bancorporation-","0063700000H85WKAAZ"
"61816514149","Zions Bancorporation-","0063700000H85WAAAZ"
"61816984500","Bank of America Phase 4 of Single Instance Initiative","0063700000H7ykZAAR"
"61850558116","Avoka - IAV, Idaho Central CU","0063700000H7rFcAAJ"
"61847776306","BB&T U Co-brand Integration with MGP","0063700000H7fuhAAB"
"61817750894","USBank November Release Support","0063700000H7UWLAA3"
"61817906032","Wellness/FinApps","0063700000H7TpLAAV"
"61846530093","GeoWealth Management, LLC-AGG","0063700000H7MCpAAN"
"61843742766","NT Q4 2018 Renewal","0063700000H7HrMAAV"
"61814037869","JPMC_IAV Extension_Aug","0063700000H78fPAAR"
"61807225134","Data Migration SOW","0063700000H7326AAB"
"61842049292","Baird - 360 Wealth Integration to Scivantage Mobile App","0063700000H6yKRAAZ"
"61808309133","Platform Upgrade","0063700000GHsRGAA1"
"61813579338","East West Bancorp, Inc.- IAV for Velo Digital Bank","0063700000GHqlHAAT"
"61840647066","Rize 2019 Agreement","0063700000GHmlAAAT"
"61806302814","SOW #5 Amendment 1 - CFAB Enhancements","0063700000GHQyVAAX"
"61807841556","Frollo 2018 Renewal","0063700000GHCoMAAX"
"61842354480","Wells Fargo - 2018 Renewal","0063700000GHCktAAH"
"61841115036","Charles Schwab:  Debooking Adj","0063700000Gy81cAAB"
"61815431230","BrightPlan - Premium Support Adj","0063700000Gy7N2AAJ"
"61810172843","BrightPlan - Premium Support New","0063700000Gy7M4AAJ"
"61817133494","Santander Bank PFM/TDE","0063700000Gy3LQAAZ"
"61850245137","Capital Good Fund-SnapShot","0063700000GxxzXAAR"
"61842820258","BMO Harris Email Alert Subdomain and SPF Change","0063700000GYgwMAAT"
"61811102519","SOW to migrate data","0063700000GYMKuAAP"
"61816984348","BB&T: Enterprise: IAV","0063700000GY9DXAA1"
"61847001263","Etrade Contract renewal_IAV","0063700000GXu85AAD"
"61815274029","Kabbage - Recover Deregistered Users","0063700000GXqdxAAD"
"61810785720","TekFriday (US) 2018 Renewal","0063700000GXVWGAA5"
"61851494207","HT Mobile Apps-AGG/IAV","0063700000GXVFrAAP"
"61841585436","BMO - Canada - Risk Insight","0063700000GXVAuAAP"
"61813419412","RBC FinFit - Revoking Access Token for RBC Users","0063700000GXQhFAAX"
"61812186691","RBC FinFit Categorization Feature Consulting","0063700000GXQfsAAH"
"61844836645","BAC Account Agg. for Retail Wellness","0063700000GXOm8AAH"
"61841886231","SOW #08 - Upgrade to YSL 1.1 & Hosted FL 3.0","0063700000GXOddAAH"
"61845603244","Vanguard 1 year autorenewal","0063700000GXObVAAX"
"61808771492","API Consulting for Innovation Studio","0063700000GXKOqAAP"
"61848849961","Citi: Asset Transfer","0063700000GXH3eAAH"
"61847001350","Innovation Accelerator:  AI Fincheck & Save for a Goal","0063700000GX8SoAAL"
"61846841764","Us bank-","0063700000GX3ngAAD"
"61840803194","2018 Renewal (3-wk Extension)","0063700000GX3PkAAL"
"61850409905","TIAA_Responsive Upgrade_Duration Extension","0063700000GX2JtAAL"
"61806456998","MDG Amendment 2 (PII, IAV + Transactions)","0063700000GWu5DAAT"
"61840647215","Execupay 2018 Renewal","0063700000GWpjAAAT"
"61809398366","US Bank - Custodial Feeds / LOA","0063700000GWnhjAAD"
"61809243533","FormFree Holdings Corporation (aka Account Chek) 2018 Q2 Renewal","0063700000GWlk6AAD"
"61839263377","T&C Extract File","0063700000GWkaHAAT"
"61816514122","Sequoia Consulting-Agg Debooking","0063700000GWipdAAD"
"61852416353","Sammedia 2018 Renewal","0063700000GWhtnAAD"
"61846841867","Sage - Retroactive Out of Term Renewal","0063700000GWhqFAAT"
"61851790603","FIS - Test Environment & Support Fees - Renewal","0063700000GWhpHAAT"
"61849166180","UBS_PFM Renewal DDT SO#2","0063700000GWhkbAAD"
"61852575784","Liberty Group Limited 2018 Renewal - Trueup","0063700000GWhizAAD"
"61847926631","Personal Capital IAV Q2 2018 Renewal SOW #26 & 23","0063700000GWhdkAAD"
"61816514160","Barclaycard - Lending","0063700000GWf93AAD"
"61813419382","Rabobank: MM - IAV","0063700000GWXe2AAH"
"61811871842","CO2 - Duration Extension for Wealth Aggregation - SOW 37","0063700000GWV1KAAX"
"61813263701","US Bank Wellness Apps Integration to MGP","0063700000GWOtiAAH"
"61846378274","Hadoop Data Extracts","0063700000GWNHWAA5"
"61841733546","TransferWise custom feed","0063700000GW9ZJAA1"
"61820237195","TIAA Bank_PFM Migration from FIS_SOW","0063700000GW91IAAT"
"61850869036","Citi_Cards_IAV CO Duration Extension","0063700000GW8q5AAD"
"61845448710","SunTrust: Omni Digital: IAV","0063700000GW0T3AAL"
"61809082991","WFS - POC API","0063700000GVzI5AAL"
"61817133488","API Consulting for Enterprise Advice team","0063700000GVvKlAAL"
"61841886269","Moneyinfo Enterprise Pricing","0063700000GVmoVAAT"
"61816513961","Fyle - Yodlee APIs","0063700000GVlJhAAL"
"61848235845","Citi_Retail and Mobile_IAV SOW_Account Funding [CO2]","0063700000GVfYGAA1"
"61808155241","Citi_PWM Integ w/MGP_Duration Extension SOW#21","0063700000GVfXcAAL"
"61838949286","UBS_FinApp Integration_CO for Duration Extension","0063700000GVfWjAAL"
"61810938384","UBS_Custom NetWorth FinApp_Annual Maintenance","0063700000GVfUMAA1"
"61851790642","FastLink for Payment of Loans","0063700000GVQmPAAX"
"61816357686","SPS and RPS:  PFM FinApps","0063700000GVQknAAH"
"61846219103","Pariti - 2018 Q3 Renewal","0063700000GVJeSAAX"
"61811411049","Investec Bank 2018 Renewal Q4 2018","0063700000GVJdtAAH"
"61811713310","Investec Bank 2018 Renewal Q3 2018","0063700000GVJdjAAH"
"61811562051","Future Penny 2018 Renewal","0063700000GVJdFAAX"
"61849476205","JPMC_IAV Extension - June","0063700000GVIoNAAX"
"61839874453","BrightPlan - Premium Support","0063700000GV3q9AAD"
"61809548622","Autobooks (Billhighway) IAV 2018","0063700000GV1dXAAT"
"61816514138","RBS API for Testing","0063700000GUpSwAAL"
"61806456919","FIS - SOW #12 - PS Opportunity for IAV for Transfer Agency","0063700000GUlrcAAD"
"61842193812","PS CO - Fastlink Launch","0063700000GUkOfAAL"
"61812805724","PS Consulting (T&M) - Fastlink Implementation","0063700000GUkOHAA1"
"61848235825","Blackbaud 2018 Renewal New Booking","0063700000GUbrmAAD"
"61842193786","CitiGroup SOW #15 PS Renewal 2018","0063700000GUbodAAD"
"61850558023","Sage - Global Framework","0063700000GUbVEAA1"
"61850869037","BAC MSP Requirements & Design Document","0063700000G9ZiWAAV"
"61808309125","Transamerica - SOW#01 - CO01","0063700000G9XxpAAF"
"61843742819","TD Bank - IAV","0063700000G9WmSAAV"
"61840500269","Oath-Agg","0063700000G9GAvAAN"
"61814973605","Charles Schwab:  IAV- PS Cancellation WO #3","0063700000G94krAAB"
"61843132028","Target Corporation 2018 Renewal Fastlink Debooking","0063700000G941jAAB"
"61817906043","SOW 5 - Transaction Description Suppression and/or other scope items","0063700000G8vP4AAJ"
"61844051385","LBG - API Deployment","0063700000G8e09AAB"
"61851337010","Schwab: Retail Analytics","0063700000G8dycAAB"
"61841269308","RBC InvestEase Duration Extension","0063700000G8QPQAA3"
"61814973774","RBC Ventures -Migration of Butter CA Data to Ventures","0063700000G8PktAAF"
"61809082942","Seidr - AGG/IAV","0063700000G8P34AAF"
"61842354356","Schwab – Retail: Risk Insights","0063700000G8P2uAAF"
"61810626969","Synchrony: Risk Insight","0063700000G8NhTAAV"
"61850409904","NT Q3 2018 Renewal","0063700000G8ATXAA3"
"61806763022","RBC-  InvestEase - IAV - SW","0063700000G8AH8AAN"
"61818225518","Union Bank –Retail Financial Wellness","0063700000G88tjAAB"
"61844051332","Alerus:  IAV","0063700000G82A3AAJ"
"61850409992","M&T PFM Aggregation","0063700000G7qTKAAZ"
"61809548602","US Bank FastLink Manual Account Type Changes","0063700000G7nDDAAZ"
"61817286540","RI MAV Report - Release 2","0063700000G7bFaAAJ"
"61818368016","Tradesmith Dedicated Data Engineer (2nd)","0063700000G7ZevAAF"
"61811562015","Tradesmith - Upgrade and Data Migration","0063700000G7Ze2AAF"
"61810627126","RBC My Advisor Data Extracts TIme Stamp Customization","0063700000G7ZWhAAN"
"61806302758","RBC OAuth Duration Extension","0063700000G7ZQjAAN"
"61808615810","USAA - MSA Amendment #07 - Subcontractor Language","0063700000G7VIoAAN"
"61852416385","Oppenheimer Funds - IAV","0063700000G7UNRAA3"
"61817750920","Avoka: Channel / Delta CU - IAV","0063700000G7KfrAAF"
"61811872069","2018 API Renewal","0063700000G7IIDAA3"
"61840180896","PNC Bank - Risk Insight - Unsecured Lending","0063700000G7HYFAA3"
"61838949383","Woolworths FS - API","0063700000G7B6sAAF"
"61808155167","UBS_Custom NetWorth FinApp_SOW","0063700000G7AriAAF"
"61840963500","Global Lending Services-RIS","0063700000G79x9AAB"
"61840963482","Citi IAV / Balance Refresh True-up","0063700000G76DxAAJ"
"61818837136","Thrivent De-Register Users","0063700000G6vH7AAJ"
"61820073502","Sequoia amendment to remove premium support and dedicated engineer","0063700000G6oI4AAJ"
"61838796897","T. Rowe Price -  Aggregation / HSA Accounts","0063700000G6nXDAAZ"
"61810785874","ANZ Wellness Mobile","0063700000G6R8RAAV"
"61808467752","LBG - API Pilot","0063700000G6R4QAAV"
"61819308468","Personal Capital IAV Q1-2018 Renewal SOW #26","0063700000G6IxMAAV"
"61844366228","Goldman Sachs PWM:  Synergies Full Implementation Proposal","0063700000G6G6HAAV"
"61814973748","Personal Capital IAV Q1 2018 Renewal SOW #26 Reclass","0063700000G6Ei2AAF"
"61818534192","Pariti - API Renewal","0063700000G6BtpAAF"
"61845448574","TIAA - Asset Transfer Service","0063700000G65pIAAR"
"61839874434","Manzil-AGG/IAV","0063700000G5oJ6AAJ"
"61811871823","JPMC_IAV Extension - May","0063700000G5dDbAAJ"
"61851493977","FastLink 3.0","0063700000G5cnzAAB"
"61838643993","TDE 2 Opportunity","0063700000G5cn6AAB"
"61815117722","TDE 2 Upgrade","0063700000G5cgoAAB"
"61851494151","Redesign FA Customer Experience for MFP","0063700000G5aUvAAJ"
"61818837110","BOA - OKTS/AI Fincheck","0063700000G5aTJAAZ"
"61810317727","BAC (BOA/ML) Single Instance Initiative","0063700000G5aQoAAJ"
"61851790502","FIS - PS Opportunity - Upgrade for IAV Only to v1.1","0063700000G5ZAtAAN"
"61808155227","T. Rowe Price - Opportunity - Wellness & TDE - DUPLICATE OPPORTUNITY","0063700000G5Z2BAAV"
"61807691348","USAA -Platform and FL Upgrade","0063700000G5Z07AAF"
"61813111046","USAA - PS Opportunity - Platform Upgrade","0063700000G5YziAAF"
"61817133455","Alkami - Opportunity - Wellness Apps","0063700000G5Ya1AAF"
"61815743593","Thrivent - Enterprise Responsive FinApps and TDE","0063700000G5Y6yAAF"
"61839263365","Target - Dual Production Setup","0063700000FoQXpAAN"
"61812492374","Synchrony_GPShopper_Wellness API PoC","0063700000FoOSZAA3"
"61807384194","8x to 10x Application Upgrade","0063700000FoMHiAAN"
"61817286710","PayPal: Balance Refresh","0063700000FoJv7AAF"
"61851336793","CommonBond AGG","0063700000FoDQOAA3"
"61817750957","migration of CapOne accts to etrade","0063700000Fo8IsAAJ"
"61841585416","Regions: Mortgage: SnapShot: EQUIFAX","0063700000Fo884AAB"
"61851494059","UBS - Risk Insight","0063700000Fo7FtAAJ"
"61843742579","Citizens - Risk Insight","0063700000Fo7EgAAJ"
"61843590434","Scotia Bank - Risk Insight","0063700000Fo7CJAAZ"
"61813111050","RBC- Risk Insight","0063700000Fo795AAB"
"61843132047","Citizens Direct Bank - IAV","0063700000Fo6gcAAB"
"61843132069","AI FinCheck","0063700000Fo6SxAAJ"
"61843590460","RealPage: IAV+: Income/Payment Validation","0063700000FnzxQAAR"
"61847622012","USOB Migration","0063700000FnyksAAB"
"61841114999","Booster FInancial Services - Service Agreement","0063700000Fnv3RAAR"
